customer_unique_id,order_purchase_timestamp,recency,frequency,monetary
e11d15a,2018-07-18 16:35:40,46,1,93.12
e8e8356,2017-02-07 07:51:14,573,1,97.2
c63be50,2018-01-09 20:46:48,236,1,97.21000000000001
c11f76d,2018-05-05 14:42:25,120,1,1784.2
966e108,2017-11-19 17:41:21,287,1,155.2
b72bf2d,2018-05-16 15:46:36,109,1,28.13
6eac3ea,2017-05-24 08:58:16,467,1,214.14
82a1303,2018-05-17 15:47:41,108,1,640.28
dff712b,2017-06-17 14:44:38,442,1,153.22
5ba08ab,2017-04-11 19:27:44,509,1,52.74
bc9d16f,2017-07-06 12:29:18,423,1,163.48
a243dc5,2018-06-11 11:45:07,83,1,180.76
9bbfdf9,2018-02-08 22:33:03,206,1,122.5
9cd6978,2018-03-19 21:31:48,167,1,64.23
5e80a55,2017-10-26 16:03:07,311,1,101.34
307f47f,2017-09-10 15:49:26,357,1,77.11
8a6f1d0,2018-04-29 22:23:32,126,1,169.67
bb804ab,2018-07-25 16:53:06,39,2,488.72
3725fd9,2017-07-13 14:43:09,416,1,37.77
219e4c4,2018-02-28 13:42:08,186,1,32.61
ed40189,2017-03-08 18:56:22,543,1,652.7
75c28e4,2017-03-24 14:42:24,527,1,294.54
b67370f,2017-11-24 10:14:07,282,1,33.85
99766e1,2018-03-26 12:14:03,160,1,109.21
6f65779,2018-07-31 11:14:33,33,1,205.51
d472068,2018-02-22 18:34:11,192,1,43.0
f59892b,2018-06-26 10:35:57,68,1,97.52
0055bbb,2018-02-14 09:43:06,200,1,83.23
234622c,2018-04-04 10:25:57,151,1,92.83
f0e8858,2017-09-03 19:16:38,364,1,87.64
3809fff,2018-06-06 15:35:22,88,1,99.43
f78fce8,2017-10-04 01:16:49,334,1,147.15
3d9f4f5,2017-05-20 13:53:46,470,1,57.35
015d45e,2018-01-20 22:16:13,225,1,209.95
46f3f84,2017-12-26 18:08:38,250,1,103.14
f7a385f,2017-10-15 20:22:19,322,1,120.42
140f015,2017-08-15 11:32:47,383,1,106.84
09bef2b,2017-10-30 13:17:30,307,1,138.74
fa0e201,2018-02-14 00:14:20,201,1,305.31
dc3d69f,2017-11-24 06:55:18,283,1,129.66
7f021f4,2018-05-05 23:17:00,120,1,614.77
40bec32,2017-10-30 13:02:25,307,1,36.09
4afb875,2017-08-11 17:01:45,387,1,156.33
a07fcff,2018-08-04 19:20:37,29,1,56.87
98d781c,2017-11-24 10:32:08,282,1,40.28
bec165a,2017-10-25 11:18:06,312,1,120.34
59237f3,2017-11-24 09:23:56,282,1,59.83
31d47c8,2017-05-02 18:55:50,488,1,94.72
badf72a,2018-04-30 11:07:13,125,1,193.29
bea41d6,2018-05-17 10:06:16,108,1,160.64
282bb98,2017-03-22 11:59:58,529,1,45.68
9d52717,2018-06-02 14:07:35,92,1,792.06
c29eb9b,2017-03-07 21:16:46,544,1,165.74
0d54cf0,2017-12-15 00:59:42,262,1,60.05
271b658,2018-03-06 18:38:23,180,1,324.58
30ed371,2018-03-22 15:15:26,164,1,140.53
d581465,2017-03-29 10:26:12,522,1,86.12
f9b9583,2017-10-18 23:55:51,319,1,164.69
dfdb5c9,2018-03-11 15:24:27,175,1,175.08
5015caa,2017-11-16 19:07:33,290,1,72.02
40b7216,2018-03-31 09:54:42,155,1,278.37
986b90e,2017-08-20 18:59:30,378,1,48.01
d779419,2017-10-18 23:23:35,319,1,517.22
5648b68,2018-05-29 14:36:50,96,1,272.39
f522f9e,2017-05-31 11:08:38,459,1,258.02
c773f46,2017-11-25 00:18:58,282,1,528.87
f96903a,2018-07-19 11:52:13,45,1,219.44
524173b,2018-05-29 06:20:58,97,1,47.04
b9ab7ad,2018-02-06 21:10:07,208,1,205.0
89f3536,2018-04-06 11:47:35,149,1,110.33
d598779,2018-02-22 17:23:36,192,1,21.43
ffc7d48,2018-04-18 18:48:21,137,1,209.0
f67d554,2018-07-29 06:13:03,36,1,102.53
84016b8,2018-05-31 11:04:10,94,1,92.5
9acaddc,2017-09-09 11:36:29,358,1,304.35
0839b9b,2018-07-06 16:57:08,58,1,58.28
75bcb59,2018-03-26 22:56:14,160,1,36.95
2c17025,2018-05-01 10:44:52,124,1,37.78
be295af,2018-07-22 21:51:24,42,1,32.33
644f6a1,2016-10-06 15:14:09,696,1,107.37
167a476,2017-11-17 10:21:48,289,1,94.21
931edcd,2017-06-18 23:19:13,441,1,260.54
e374f0e,2017-04-27 19:11:28,493,2,694.55
2ee0585,2017-02-07 00:31:15,573,1,256.22
98a5ca6,2018-04-13 10:39:29,142,1,129.56
d46f305,2017-08-13 10:13:56,385,1,53.6
4df9aee,2017-11-13 08:53:34,294,2,291.54
ea0291d,2017-03-18 10:53:14,533,1,34.09
14d92d4,2017-11-23 23:54:53,283,1,402.05
0d5bb56,2017-11-01 00:43:33,306,1,45.76
8dc17b5,2018-01-06 10:44:19,239,1,118.17
349e37a,2018-04-11 21:45:42,144,1,133.5
1b2b709,2018-03-23 11:43:24,163,1,202.56
de8ab4b,2017-03-22 09:11:11,529,1,275.89
b12c350,2018-04-17 23:17:15,138,1,133.6
7a814d3,2018-05-04 01:12:21,122,1,193.2
fadbf32,2017-10-25 12:23:46,312,1,118.93
63e3d5d,2018-01-05 15:16:29,240,1,44.59
4c784e9,2018-06-17 08:27:35,78,1,213.6
594fdb8,2016-10-04 23:45:54,698,1,60.6
3e36159,2018-03-11 23:15:51,175,1,238.98
3f1e530,2017-10-14 09:11:45,323,1,104.48
f344d57,2018-05-10 21:33:51,115,1,157.24
0802a1a,2017-02-17 10:48:38,562,2,192.7
4f37a78,2018-03-01 09:56:31,185,1,76.64
d27b2a8,2017-10-30 18:36:54,307,1,293.26
9fd5455,2017-03-21 16:07:36,530,1,103.11
608d405,2018-06-30 22:15:53,64,1,123.49
2ba5c87,2017-03-28 09:09:37,523,1,181.98
04581f9,2018-03-16 23:42:40,170,1,56.39
16bc232,2018-05-10 12:11:39,115,1,65.22
021ab4e,2017-05-11 00:08:39,480,1,55.94
13b963a,2017-12-06 17:56:10,270,1,104.38
4542276,2018-01-07 00:11:20,239,1,36.28
2f4d024,2017-11-28 14:37:23,278,1,135.08
7a508bb,2017-05-27 14:36:07,463,1,55.36
b463a82,2018-04-20 16:08:48,135,1,399.93
3e30d9a,2017-05-03 15:14:42,487,1,144.58
ce274f7,2018-01-09 00:15:58,237,1,42.27
9afad96,2018-02-10 14:40:28,204,1,38.1
4a5b660,2018-07-26 14:16:06,38,1,113.33
44e1664,2018-03-13 21:13:52,173,1,64.16
75cb756,2018-08-13 21:33:07,20,1,279.98
d7c397b,2018-03-28 14:43:02,158,1,92.46
bf0833b,2018-06-26 10:00:14,68,1,51.06
ff410d7,2018-03-25 15:12:04,161,1,39.22
9c84075,2018-01-06 11:34:28,239,1,101.73
ec4eae5,2018-07-03 10:00:13,61,1,745.69
db81588,2017-10-23 10:41:24,314,1,65.0
dd23e5a,2018-04-11 14:21:41,144,1,92.83
d5e1404,2017-12-18 08:42:33,259,1,82.44
66825e8,2018-08-19 09:17:36,14,1,63.65
7756cb6,2017-10-11 20:17:39,326,1,191.93
5b58387,2017-09-01 00:03:50,367,1,489.75
f4ec1b4,2018-02-26 23:06:10,188,1,67.3
38d1d97,2017-07-04 19:48:21,425,1,231.27
631b814,2017-06-05 19:43:36,454,1,151.61
1c2543a,2018-04-13 10:09:33,142,1,374.32
83ffe73,2017-03-01 14:10:25,550,1,227.98
c2b845a,2017-01-22 17:27:57,588,1,57.51
655e1b0,2018-04-11 11:48:05,144,1,252.35
92b8de0,2018-04-25 09:10:19,130,1,358.64
139c843,2018-05-05 20:33:46,120,1,51.22
76d752a,2017-02-23 14:44:23,556,1,32.72
1491617,2018-05-13 19:09:21,112,1,72.43
e730a3d,2017-11-17 07:20:13,290,1,359.54
e9deb40,2018-03-25 22:13:15,161,1,271.61
4348257,2017-07-18 08:52:43,412,2,74.5
fe96db2,2018-04-27 10:34:29,128,1,202.79
7eb97a6,2018-06-04 21:46:21,90,1,34.13
980fb8f,2018-03-05 03:46:04,182,1,200.05
03510c4,2017-11-11 18:49:17,295,1,72.45
76d6c7b,2018-08-24 09:41:37,9,1,40.38
abc2bb4,2018-06-24 13:59:43,70,1,139.41
b7a2132,2017-08-29 11:12:27,369,1,192.5
363adeb,2018-03-04 15:39:33,182,1,73.44
87b162d,2018-03-19 20:38:33,167,1,116.68
05821b6,2017-08-29 12:27:04,369,1,185.93
68b0f97,2017-09-14 20:46:41,353,1,117.94
1c3f07e,2018-02-24 12:37:05,190,1,65.1
cc2b557,2017-03-21 11:59:10,530,1,71.56
f5065f9,2017-12-19 11:42:02,257,1,125.9
b4b65ef,2018-07-20 16:13:31,44,1,226.42
1c02edc,2018-05-14 19:56:23,111,1,204.81
83e19af,2017-07-06 14:05:13,423,1,137.39
cf829b3,2017-11-26 14:43:00,280,1,77.57
34f783a,2018-01-20 20:49:46,225,1,272.54
5e9733b,2018-04-10 14:37:05,145,1,131.75
49e09f9,2017-02-23 14:07:48,556,1,88.98
77001b0,2018-04-09 15:22:31,146,2,149.26
0518f49,2017-06-30 18:57:54,429,1,83.2
2aa8f2d,2018-05-07 18:53:27,118,1,164.85
5601972,2018-06-11 10:16:35,83,1,140.7
c819855,2017-09-03 22:36:56,364,1,316.59999999999997
590b61a,2017-09-19 15:31:55,348,1,690.0
22f819c,2018-02-20 22:23:33,194,1,17.77
3d6a13a,2018-08-12 18:19:12,21,1,136.92
3af5f75,2018-04-02 14:44:51,153,1,219.03
5834236,2017-12-14 15:16:50,262,1,99.43
46331de,2018-01-29 22:07:58,216,1,113.91
ba02408,2018-06-15 22:34:14,79,1,122.74
cb18b11,2018-07-31 21:52:10,33,1,28.08
99d32fc,2018-07-03 08:35:57,62,1,103.26
ee81133,2017-12-03 17:31:07,273,1,105.38
14b6177,2018-07-14 10:23:33,50,1,152.88
6cf8793,2018-02-16 12:58:26,198,1,36.0
11f49de,2017-08-02 12:23:46,396,1,48.24
30a3bfa,2017-09-10 19:25:55,357,1,189.9
d55b1d8,2017-11-04 11:58:49,302,1,104.94
bae5f51,2017-04-30 11:08:55,490,1,42.52
db73a3f,2017-08-15 16:22:54,383,1,351.0
555f450,2017-11-19 17:43:23,287,1,69.49
44d67cc,2018-08-01 00:48:09,33,1,98.45
447c207,2017-11-01 13:54:39,305,1,397.02
ccbc6c9,2017-10-18 23:22:46,319,1,62.01
ff3c7cd,2018-01-09 16:36:05,236,1,31.38
81e79c9,2017-05-14 21:49:56,476,1,148.34
366099d,2017-12-01 08:38:26,276,1,121.09
d559ac6,2017-11-24 23:15:52,282,1,312.61
cf45e05,2017-04-12 17:51:31,508,1,57.42
0cc3c70,2018-01-28 14:58:16,217,1,111.41
8db2896,2018-04-18 22:51:06,137,1,55.31
f2bd7ba,2018-01-09 22:02:44,236,1,127.92
7a6ae91,2018-06-11 21:06:38,83,1,35.91
670b26e,2018-04-26 13:46:45,129,1,136.46
91232f0,2018-03-30 19:55:15,156,1,131.62
564733b,2018-05-15 08:42:18,111,1,89.46
076cc55,2018-03-25 20:05:55,161,1,142.9
8a782ea,2018-06-30 13:29:31,64,1,315.17
ae981c3,2018-02-25 16:28:01,189,1,200.04
4a2cb07,2017-11-28 12:00:43,278,1,670.85
0ff9df9,2018-08-02 12:07:27,31,1,435.23
74a22d0,2018-01-30 10:24:25,215,1,56.69
c601f51,2017-10-13 19:25:59,324,1,70.15
de6cf63,2017-05-02 13:41:42,488,1,255.85
e11b882,2017-05-25 18:54:03,465,1,173.86
eca4658,2018-05-22 13:57:00,103,1,79.87
2c11aeb,2018-03-15 20:55:33,171,1,129.64
8731fd2,2017-11-08 09:54:42,298,1,45.01
a5f7e1d,2018-03-22 16:28:05,164,1,108.31
2f8b722,2017-01-28 17:59:37,582,1,227.89999999999998
34589ab,2018-01-13 12:04:27,232,1,43.69
05af5b8,2018-03-11 15:11:26,175,1,138.73
a943af2,2018-06-22 11:04:05,72,1,108.83
afeb1e6,2018-04-18 11:53:39,137,1,94.51
6a08732,2018-04-04 23:56:55,151,1,108.41
8ad16a8,2017-08-29 20:39:23,369,1,67.98
19ca021,2017-10-08 12:01:38,329,1,37.0
760bbbf,2018-06-25 17:06:45,69,1,26.27
c16d348,2018-06-28 09:17:04,66,1,224.16
20f451c,2018-01-02 14:00:49,243,1,61.8
ba93b0b,2018-05-30 19:43:04,95,1,270.72
bc3b76c,2017-09-26 08:05:15,342,1,52.26
b6108ac,2017-05-05 19:08:38,485,1,399.28
7a77405,2018-08-09 19:29:02,24,2,105.09
7e42381,2017-06-12 09:08:19,447,1,31.0
ac4d73e,2018-07-27 10:49:59,37,1,107.02000000000001
038e67c,2018-03-06 17:31:36,180,1,85.62
6b8addd,2016-10-10 14:20:38,692,1,65.11
d85966e,2018-04-19 09:58:52,136,1,37.38
8c43c9a,2017-02-14 06:59:36,566,1,100.14
c0e0c6e,2017-03-25 15:33:43,526,1,57.9
a39d31a,2018-04-19 08:21:37,137,1,93.89
fcda552,2018-05-22 18:09:14,103,1,123.46
252e3ab,2017-12-02 13:41:29,274,1,42.41
c42bcc9,2017-08-23 21:58:28,375,1,789.04
9bba50d,2018-05-28 20:02:32,97,1,45.05
c362dd8,2017-12-06 16:47:11,270,1,194.0
75c1507,2017-09-30 13:19:25,337,1,171.29
b63b79c,2017-12-31 17:38:44,245,1,57.72
f410c57,2018-05-17 18:32:58,108,1,37.81
784cb4b,2018-08-20 21:12:57,13,1,91.23
585a783,2018-03-22 20:59:50,164,1,552.24
fa47246,2017-11-11 16:28:18,295,1,99.43
906a676,2017-08-10 19:58:16,388,1,276.18
98ee8f9,2017-09-10 20:48:29,357,1,146.96
8f16d98,2017-07-07 10:00:20,422,1,96.93
a9c74d2,2018-02-27 13:00:35,187,1,190.98
9cb961b,2018-05-10 15:24:48,115,1,226.72
b807171,2018-04-13 10:44:08,142,1,78.78
700bca9,2017-11-16 17:29:56,290,1,44.68
0bfe461,2018-06-06 08:34:53,89,1,56.900000000000006
50aecce,2017-08-17 22:45:26,381,1,136.05
1317b91,2017-04-29 00:45:13,492,1,104.8
dfc3602,2017-09-21 14:29:30,346,1,203.93
f73ed06,2018-05-07 10:43:14,118,1,259.39
30344e4,2017-12-10 10:59:41,266,1,177.87
db6c2b8,2018-04-13 17:00:16,142,1,33.79
0d83b1f,2018-07-24 16:43:45,40,1,571.85
664f846,2018-04-21 19:02:39,134,1,118.43
5f2fab3,2018-02-06 09:47:41,208,1,41.84
2be7e51,2018-07-24 12:57:52,40,1,56.07
e73f8b6,2018-04-04 08:09:40,152,1,260.24
f7bb8c3,2018-01-26 10:06:35,219,1,46.6
4623e25,2017-08-24 10:00:23,374,1,65.05
05f38cf,2017-11-16 12:35:02,290,1,84.69
55c755a,2018-04-16 13:19:05,139,1,35.22
f52cdb6,2018-08-23 08:24:45,11,1,115.23
6620337,2017-10-07 15:33:38,330,1,40.0
5dc6d4b,2017-02-07 11:08:23,572,1,42.77
8d0eac4,2018-07-18 14:09:47,46,1,37.37
6b74235,2018-04-09 20:07:59,146,1,52.53
4e4de35,2017-05-23 16:48:27,467,1,81.89
8660311,2018-08-14 09:38:33,19,1,140.98
fb84f29,2018-01-22 16:11:37,223,1,171.27
c90f483,2017-12-16 18:02:38,260,1,132.05
837b4a3,2017-10-01 13:49:51,336,1,177.2
7643539,2017-10-17 22:51:55,320,1,54.75
75c7cb4,2017-09-19 05:51:12,349,2,733.31
2dc14a6,2017-11-24 17:57:58,282,1,115.94
0fbd8fd,2017-08-02 16:25:12,396,1,25.24
847d051,2018-01-14 18:06:26,231,1,63.51
00651d9,2018-02-26 16:49:57,188,1,23.72
961917d,2018-08-20 22:53:49,13,1,27.39
5f82c9a,2018-05-03 17:29:45,122,1,16.36
fb374d3,2017-11-15 15:47:35,291,1,320.58
16e1217,2017-11-24 13:43:19,282,1,262.16
9fb2529,2018-07-04 20:00:12,60,1,89.77
4a090bb,2018-01-06 21:31:55,239,1,106.16
8a95208,2018-03-20 16:00:08,166,1,239.46
9531148,2018-03-19 12:54:38,167,1,57.82
7201380,2018-06-16 14:18:32,78,1,174.11
c2ec1e5,2018-03-13 08:51:11,174,1,32.78
7e1457e,2018-03-02 16:24:13,184,1,32.42
4061733,2018-03-04 19:32:02,182,1,46.62
1bbd9a6,2018-07-04 22:27:56,60,1,85.68
6def0be,2018-07-25 23:41:45,39,1,113.42
b287430,2017-10-07 11:19:19,330,1,91.5
39b02ec,2018-02-17 11:56:21,197,1,96.72
2ce5d2f,2017-08-04 11:35:21,394,1,40.0
0333c10,2018-04-05 19:11:09,150,1,49.23
0527ba0,2018-06-11 10:45:20,83,1,94.52
964c3e0,2017-11-27 14:09:30,279,1,31.77
114c786,2018-02-01 13:09:07,213,1,77.89
d97bbe8,2018-02-20 15:50:52,194,1,51.14
8a255ff,2017-06-23 16:04:52,436,1,80.05
ffa8a7c,2017-12-31 18:15:52,245,1,49.1
adc80b3,2018-06-21 20:04:54,73,1,168.75
d22db06,2017-11-15 18:00:59,291,1,155.51
e78ccc5,2017-06-19 08:19:29,441,1,140.75
6c6ea26,2017-09-08 14:10:36,359,1,54.11
b3e3302,2018-05-20 04:41:23,106,1,87.32
3af4691,2018-02-21 18:32:20,193,1,65.63
3509f35,2017-12-31 11:19:35,245,1,232.72
87d5e42,2018-07-26 16:16:14,38,1,173.02
e98d9aa,2018-02-02 20:46:16,212,1,200.52
0a47674,2017-09-28 08:54:38,340,1,55.1
07726c6,2017-03-25 23:22:33,526,1,28.95
7715698,2018-02-06 20:36:15,208,1,31.38
d9a3f1b,2018-03-23 14:42:24,163,1,32.38
71ff9a8,2017-10-03 16:44:09,334,1,143.06
90f52ce,2017-11-26 15:42:11,280,1,69.0
a8e6d4b,2018-01-16 16:16:17,229,1,816.36
9d2165e,2018-07-09 20:10:46,55,1,62.65
33e508c,2017-04-23 21:51:15,497,1,125.78
23e3f01,2017-10-08 10:44:32,329,1,82.7
55acabc,2018-04-09 10:47:49,146,1,238.95
6dc56cd,2017-06-16 19:05:07,443,1,206.98
a73a341,2017-06-12 15:37:15,447,1,216.26
760060a,2017-05-02 18:52:57,488,1,107.05
8367b52,2018-06-13 13:03:04,81,1,32.65
ca50114,2018-06-01 17:02:30,93,1,49.79
07314ac,2017-11-29 19:13:45,277,1,31.38
1d26fae,2017-07-11 02:02:05,419,1,160.23
189849d,2017-11-03 00:28:20,304,1,184.93
55b910c,2018-05-06 20:12:57,119,1,167.5
9b6a735,2017-10-30 20:29:12,307,1,116.94
0cca74f,2018-07-24 15:43:18,40,1,57.37
c4a615a,2018-06-07 14:06:40,87,1,48.13
c1f0e5a,2018-05-11 08:55:59,115,1,167.4
27a2720,2017-11-24 23:58:32,282,1,82.21
9cfb0de,2017-03-21 19:24:14,530,1,32.62
d4c9f9c,2017-12-10 19:10:33,266,1,51.1
47d4d8e,2017-11-07 23:46:32,299,1,359.19
e68e9e7,2018-01-15 00:21:50,231,1,224.12
8e1573d,2018-04-13 11:57:52,142,1,39.28
811e12d,2017-08-20 19:03:35,378,1,211.72
33bfe44,2017-11-30 10:59:46,276,1,332.57
09c3e82,2017-12-02 07:22:58,275,1,218.87
95177e1,2018-05-25 21:01:25,100,1,116.95
e6d0123,2017-08-24 11:19:53,374,1,409.54
936034f,2017-10-20 12:01:05,317,1,168.2
41d7a05,2017-07-20 15:04:01,409,1,146.68
0ee2d68,2018-03-07 14:20:50,179,1,45.82
22aa818,2018-08-12 11:55:11,21,1,194.37
579a046,2017-12-07 13:31:20,269,1,37.68
92603fb,2018-01-18 13:21:36,227,1,419.84
d5f0cd2,2018-05-18 15:03:19,107,1,43.28
dec5217,2018-02-20 13:34:41,194,2,144.45999999999998
527d59d,2018-03-21 20:25:40,165,1,308.86
309564e,2018-05-18 14:36:21,107,1,111.02
127f0ff,2018-03-15 19:25:20,171,1,49.87
dd5d0ea,2018-06-29 14:57:42,65,1,70.46
a74c55d,2018-05-02 10:22:32,123,2,96.43
340f623,2018-08-09 12:37:17,24,1,41.76
5cda4f6,2018-05-29 16:32:51,96,1,40.16
6145d3a,2017-10-11 15:40:06,326,1,78.1
f7a8d20,2017-08-14 17:08:14,384,1,135.17000000000002
df0a6be,2017-10-06 21:24:49,331,1,155.45
2fcbd62,2018-02-04 20:24:46,210,1,70.02
b6cf8bb,2018-01-01 11:59:59,244,1,89.75
c574ecf,2017-06-03 22:47:49,456,1,119.93
8e656de,2017-08-11 21:51:07,387,1,127.11000000000001
890740d,2018-03-24 19:48:21,162,1,164.66
3d6042d,2017-07-07 13:29:30,422,1,137.16
de26252,2018-08-03 07:43:45,31,1,101.64
f832788,2018-08-07 10:57:10,26,1,862.08
895be36,2018-06-07 22:53:34,87,1,100.13
113b5c1,2018-02-10 16:40:00,204,1,313.5
4ca9d5b,2018-07-26 12:00:43,38,1,192.15
4ae8d2e,2017-08-11 17:27:16,387,1,153.14
ceb1e52,2017-09-03 04:38:18,365,1,350.02
15690fe,2017-11-02 00:18:01,305,1,73.34
59a777b,2017-03-29 12:02:32,522,1,142.2
89f0a24,2018-07-02 16:31:06,62,1,148.0
4b1d675,2018-05-18 00:34:54,108,1,31.03
73de7b7,2017-11-14 20:08:14,292,2,408.2
731ebcc,2017-11-24 18:31:35,282,1,49.4
7ffa0ad,2018-01-06 16:20:01,239,1,24.75
bc85d6e,2017-10-18 11:16:32,319,1,293.46
6a7f806,2018-04-17 14:54:03,138,1,30.29
486c820,2018-05-31 13:06:02,94,1,151.33
d54b9a8,2017-11-06 07:46:46,301,1,85.69
d05d383,2017-09-15 13:51:21,352,1,378.18
4cde593,2017-05-13 00:35:58,478,1,105.28
f8574b2,2018-06-22 12:56:53,72,1,21.79
045647d,2018-05-08 17:02:32,117,1,211.03
f2d6766,2018-05-11 06:14:12,115,1,233.92
90b91ff,2018-07-12 20:02:45,52,1,122.1
679c725,2018-08-20 08:13:17,14,1,90.84
a1e50a3,2018-04-09 22:09:57,146,1,183.53
f46ebdb,2018-02-20 16:05:55,194,2,174.3
c488f6d,2017-06-06 20:47:46,453,1,62.59
76e6f80,2018-07-07 21:15:11,57,1,42.86
6950a34,2017-05-16 18:49:55,474,1,39.61
e0e5bfb,2017-06-08 14:31:51,451,1,44.24
40fbb22,2018-01-18 20:46:41,227,1,201.82
d8cec7a,2017-02-08 22:39:42,571,1,340.48
8382a41,2018-02-14 21:32:54,200,1,226.14
265326c,2018-04-28 22:29:19,127,1,74.5
9537b4b,2017-12-03 22:54:27,273,1,63.53
ab5d880,2018-02-21 19:43:27,193,1,60.0
e039e48,2018-05-05 06:14:29,121,1,425.62
399c968,2018-01-18 22:44:34,227,1,124.33
206b04b,2018-05-17 16:38:18,108,2,226.47
1c80895,2018-05-23 10:12:38,102,1,66.81
a9c34d9,2018-01-15 18:11:11,230,1,65.69
39d6725,2017-12-08 15:21:03,268,1,76.18
9fbed28,2017-06-07 21:56:03,452,1,93.19
15b1bfc,2018-05-03 20:45:14,122,1,334.77
9f3de83,2018-07-01 21:33:29,63,1,339.03
8d6f2e8,2017-06-17 11:42:52,442,1,133.95
2acb008,2018-02-26 14:01:42,188,1,102.0
3081016,2017-11-13 15:30:09,293,1,31.38
1f00264,2018-06-01 20:54:32,93,1,48.28
2faf4a1,2017-12-13 18:51:45,263,1,141.9
4a9941e,2017-04-04 13:57:32,516,1,84.81
59705dc,2018-03-08 10:43:22,178,1,32.78
28964ef,2017-05-04 09:07:57,486,1,321.76
c133165,2018-07-19 17:20:57,45,1,327.47
0688e24,2018-05-09 14:33:42,116,1,123.21
c3aae65,2017-05-24 11:11:57,466,1,360.09
9c339f1,2017-08-01 10:29:34,397,1,98.23
49f5ddf,2017-11-09 04:25:35,298,1,107.3
629ce44,2018-05-05 15:09:23,120,1,157.45
2c03431,2017-12-05 23:13:33,271,1,270.98
2341630,2017-03-21 21:06:11,530,1,73.72
8d07fe9,2018-03-01 12:40:04,185,1,164.42
3a228c0,2018-05-03 09:44:29,122,1,142.54
86aa146,2017-08-09 16:18:54,389,1,22.84
ea13a91,2017-05-25 17:46:31,465,1,275.56
22666bd,2018-04-16 13:47:15,139,1,63.88
06fb035,2018-04-28 18:47:07,127,1,143.32
60accaf,2017-02-05 17:24:21,574,1,51.16
aec6a5f,2017-11-24 09:18:54,282,1,37.09
366ad3a,2018-02-27 14:10:43,187,1,27.35
aa514cd,2017-10-23 14:41:19,314,1,160.57
a39a93b,2018-05-28 08:28:44,98,1,178.88
1cb06b7,2018-02-22 12:10:45,192,1,49.18
de33bec,2017-04-11 22:04:05,509,1,107.28
fcfdc97,2018-04-04 22:22:50,151,1,73.96
a58b1fe,2018-04-22 17:45:57,133,1,2264.9
a3ae590,2017-06-26 09:56:46,433,1,81.16
6ece5e4,2017-04-10 16:11:37,510,1,44.42
ddc8637,2017-12-11 18:25:03,265,1,221.12
551707e,2018-03-23 12:43:39,163,1,56.39
f52ae93,2017-12-06 16:26:00,270,1,147.15
e8a5bf8,2018-05-23 09:06:49,103,1,120.26
65593b2,2017-10-27 10:39:14,310,1,129.04
4acc0fb,2018-02-27 12:45:13,187,1,177.49
fb47af9,2017-06-27 11:05:48,432,1,52.47
9b8c8fa,2017-03-03 09:10:02,548,1,41.64
f23a5a0,2017-04-30 09:19:40,490,1,155.05
73e6661,2017-11-29 18:42:57,277,1,66.78
5c5cf3d,2018-02-07 21:28:25,207,1,63.27
2727b4b,2018-03-01 18:23:40,185,1,187.8
d4286d7,2017-03-20 10:49:36,531,1,50.24
1d120d5,2017-08-27 15:29:59,371,1,60.74
f793d28,2017-09-10 21:45:29,357,1,221.07
ee37c27,2017-12-26 12:57:03,250,1,79.33
8377420,2017-05-22 16:11:48,468,1,159.14
0ac28c9,2018-04-11 19:12:03,144,1,189.56
5b26833,2017-09-12 16:01:18,355,1,97.87
5e83446,2018-03-30 22:06:07,156,1,84.92
3c5276d,2018-03-31 18:47:58,155,1,131.78
9abbeef,2017-05-18 12:30:37,472,1,95.78
ae9fd75,2017-04-11 19:49:45,509,1,71.97
8c07686,2018-05-18 23:29:57,107,1,51.83
8ec4f10,2017-12-28 10:40:45,248,1,144.65
88ec923,2018-08-13 15:05:14,20,1,56.6
58d3afe,2017-09-15 18:49:12,352,1,141.69
e784adf,2018-05-11 09:57:16,114,1,454.95
d07448b,2018-01-13 20:26:14,232,1,69.49
e3f22c9,2018-05-17 22:02:21,108,1,34.23
f929a16,2017-10-17 18:18:51,320,1,315.76
116633d,2017-03-21 21:34:15,530,1,39.25
5b40a8e,2017-05-11 13:55:12,479,1,102.03
6a8a24e,2018-08-18 20:28:28,15,1,46.72
a63dd80,2018-02-09 06:57:50,206,1,373.88
94eae8a,2018-07-14 20:33:01,50,1,123.68
87fc466,2017-12-04 09:22:20,272,1,404.13
7e0b46b,2018-05-12 11:42:55,113,1,30.29
e296eab,2018-05-29 13:55:18,96,1,232.17
81f5afe,2018-03-11 13:05:57,175,1,1008.95
dc256bf,2017-08-14 08:40:46,385,1,47.75
5afa58a,2017-10-08 12:59:23,329,1,72.38
958e62d,2018-03-21 00:21:31,166,1,35.38
b878579,2018-02-20 11:06:43,194,1,62.28
4ccb4c0,2017-08-24 21:54:14,374,1,75.69
d343246,2018-03-08 16:11:57,178,1,165.04
f353f13,2018-05-09 14:14:35,116,1,49.69
5b424d5,2018-01-12 12:10:15,233,1,138.6
301326c,2018-06-09 13:10:56,85,1,129.64
7411832,2017-11-24 20:50:40,282,1,74.17
a636adc,2018-04-18 09:22:28,137,1,56.94
99eb56d,2018-03-16 23:37:45,170,1,164.74
c03dd57,2018-08-16 15:46:26,17,1,186.1
ac63e5f,2018-02-22 22:42:40,192,1,103.64
b14ef68,2018-03-07 10:27:14,179,1,194.2
57177dc,2018-04-12 10:57:34,143,1,62.69
